train_loss
0.11179747267670778
0.01994354656640365
0.016223983066325862
0.014075813474590316
0.012982531647981485
0.011861494715742837
0.01131229416079264
0.010547379771577825
0.010000751456607499
0.00971145022687195
0.010031554493973029
0.009330521243100295
0.00870121566117325
0.008532534298182636
0.008282841522458867
0.00809700910979292
0.007875879645674615
0.01224879261169234
0.010591984949449304
0.009064390943109141
