train_loss
0.13609400935430138
0.019465324683565377
0.01662635122053567
0.014710060026829477
0.013009637314307144
0.01239422665256021
0.01152235122374061
0.011047001757045096
0.010290454613165766
0.03447077017368228
0.018782599988351696
0.015075967264961
0.013621679866572908
0.012314192239247485
0.011686015165277291
