train_loss
0.15165838373187612
0.022461372060540462
0.022258928886570935
0.016805310410254817
0.013750294298672099
0.013603113998414839
0.012252020356678267
0.011249085307587779
0.011450272314480231
0.010292795096496402
0.009912533169500075
0.009993216774074665
0.009299252415104663
0.009095823132677499
0.00891234272045195
