train_loss
0.10304105965574091
0.026956631671310502
0.018655413334245904
0.017464704750888675
0.01457411984185906
0.013731907456241373
0.012764590801101025
0.011757828118800976
0.011651405892769058
0.010370359879417411
0.01012017718624132
0.009714420518104606
0.009354258701126696
0.009342697297388387
0.009105146703667487
