train_loss
0.08957987556632438
0.019351831906426146
0.014583975927625455
0.012958124898546348
0.011323045397010064
0.010538179478618263
0.009357734217028747
0.008961038102439861
0.008463002206312218
0.008133307174953017
0.008038234077797335
0.007507913377390805
