train_loss
0.16348363769406807
0.02148664863276688
0.017266296506413627
0.014418194148719199
0.013101859394150088
0.011767524004688463
0.010993593096967033
0.010203091804878939
0.009579933912729167
0.009189990752867819
0.008668914641560771
0.008362527636814868
0.008213217293556787
0.008137120938867938
0.007727014035827933
0.007619727045676363
0.0074480735607179525
0.007263256045056746
0.007310010309102344
0.0069165058280932406
